title,video_id,url,artist
Moji Shortbabaa - Maisha Yangu,GRr8Wng82pQ,https://youtube.com/watch?v=GRr8Wng82pQ,Moji Shortbabaa
Moji Shortbabaa - Kameshika (ft. Timeless Noel [Official Music Video]) [sms skiza 5965375 to 811],NHPEXaOG758,https://youtube.com/watch?v=NHPEXaOG758,Moji Shortbabaa
BEST OF MOJI SHORT BABA MIX 2025 BY DJ TRINOL,bZTXU_1D8rE,https://youtube.com/watch?v=bZTXU_1D8rE,OSOUNDS ENTERTAINMENT
"SON OF NATIONS - BEST OF MOJI SHORT BABAA MIX FT CHEZEA BWANA,KIGOSHO,HIGHLY FAVOURED,WEROKAMU ETC..",eSS6kyvJxvo,https://youtube.com/watch?v=eSS6kyvJxvo,Sᴏɴ ᴏғ Nᴀᴛɪᴏɴs
"KENYAN GOSPEL SONGS MIX 2024 FT MOJI SHORTBABA, GUARDIAN ANGEL, DAVID WONDER, TIMELESS NOEL, SIZE 8",wIGmr62pwoc,https://youtube.com/watch?v=wIGmr62pwoc,"DJ DR ELVIS, THE MELODIC MEDIC"
Unanijali - Moji Shortbabaa | Official Music Video,-FIlzJCUBKo,https://youtube.com/watch?v=-FIlzJCUBKo,Moji Shortbabaa
"2025 Kenya Urban Gospel Video Mix 🔥 - Dj DIVINE Ft Guardian Angel, Benachi, Jabidii, Moji Shortbabaa",hmuGDMMc-Wc,https://youtube.com/watch?v=hmuGDMMc-Wc,kenya Super Gospel Dj
Moji Shortbabaa - Utukuke (ft. Eunice Njeri [Official Video]) [SMS Skiza 5965379 to 8111],6azO_UmJQDo,https://youtube.com/watch?v=6azO_UmJQDo,Moji Shortbabaa
Moji Shortbabaa - Mazuri (Official Video feat. Guardian Angel) [Text SKIZA 7301545 to 811],WvXraS7KrZM,https://youtube.com/watch?v=WvXraS7KrZM,Moji Shortbabaa
Sunday - Best of African Gospel Mix 2023❣️,joOCefT4EWg,https://youtube.com/watch?v=joOCefT4EWg,Vibe With Jey
Moji Shortbabaa - Amenitoa Mbali (official music video),rNBXt8lwjOY,https://youtube.com/watch?v=rNBXt8lwjOY,Moji Shortbabaa
Moji Shortbabaa - Shuka Usitumane (Official Music Video),6hI-valtYDw,https://youtube.com/watch?v=6hI-valtYDw,Moji Shortbabaa
Moji Shortbabaa - Pekee Yangu (Official Video) [skiza 7300970],vU4npIqGc5k,https://youtube.com/watch?v=vU4npIqGc5k,Moji Shortbabaa
Moji Shortbabaa - Wacha Story (Official Music Video) [ skiza 7300387 ],T2ctXqBHj0g,https://youtube.com/watch?v=T2ctXqBHj0g,Moji Shortbabaa
"HAJAWAI NIANGUSHA (sms: Skiza 7633239 to 811) - MOJI SHORT BABAA,GUARDIAN ANGEL,DK KWENYE BEAT",YyBRceWmm8g,https://youtube.com/watch?v=YyBRceWmm8g,"Teddy B ""Senior Producer'"""
Moji Shortbabaa - Dabo Dabo (official music video),DkrdaHQgcWI,https://youtube.com/watch?v=DkrdaHQgcWI,Moji Shortbabaa
Moji Shortbabaa - Highly Favoured (Official Music Video),sjVV_0XZZZg,https://youtube.com/watch?v=sjVV_0XZZZg,Moji Shortbabaa
Moji Shortbabaa - Mitumba (Official Video) [ Skiza 7300730 ],PKVS4zFByp8,https://youtube.com/watch?v=PKVS4zFByp8,Moji Shortbabaa
Moji Shortbabaa - Dance ya Kanisa (Official VIdeo),y2c8v76ONtg,https://youtube.com/watch?v=y2c8v76ONtg,Moji Shortbabaa
Kelele Takatifu - Ngori (Official Music Video),Lccw-jnVx6s,https://youtube.com/watch?v=Lccw-jnVx6s,TheKeleletakatifu
Moji Shortbabaa -  Chezea Bwana (Official video),-hJ3rzANMBQ,https://youtube.com/watch?v=-hJ3rzANMBQ,Moji Shortbabaa
Mtoto wa Mfalme - Moji Shortbabaa ft Coopy Bly (Official Visualizer),Z1BBahNa1m4,https://youtube.com/watch?v=Z1BBahNa1m4,Moji Shortbabaa
Benachi  - EBENEZER Ft.  Moji Shortbabaa &Guardian Angel (Official Music Video),vE3PW1togI4,https://youtube.com/watch?v=vE3PW1togI4,BENACHI
Kelele Takatifu - Aina Noma (Official Music Video),kqGkltJzVrk,https://youtube.com/watch?v=kqGkltJzVrk,TheKeleletakatifu
"DJ GENTE- GOSPEL BANGER VOL 7|Jabidii,Moji Shortbaba,David wonder etc #Didimia",Xv5LCpw9gTA,https://youtube.com/watch?v=Xv5LCpw9gTA,MI GENTE KILLER (Dj Gente)
Moji Shortbabaa - Wacha Wacheki (Official Music Video)  [ skiza 7300484 ],7b8Cqkrjsho,https://youtube.com/watch?v=7b8Cqkrjsho,Moji Shortbabaa
"LATEST SWAHILI GOSPEL 2025 VIDEO MIX- AMEFANYA MUNGU, WAPENDWA MUSIC, SHUSHO, MERCY MASIKA, CALENDAR",-Jm_IbiDyk0,https://youtube.com/watch?v=-Jm_IbiDyk0,DJ SHOOTSTAR KE.
SUNDAY VIBES 6 // THE ART OF MOJI SHORT BABAA GOSPEL MIX 2024 - DJ KOGI,_yI7mW8V3w4,https://youtube.com/watch?v=_yI7mW8V3w4,DJ KOGI TV
Kenyan URBAN Gospel mix || Moji shortbaba Jabidii Ljay || lee the gospel deejay 🎧,RpYpj-AjPNY,https://youtube.com/watch?v=RpYpj-AjPNY,lee the gospel dj
Mwanake - Benachi ft Kaberere (Official Video),lBkJSjTTgoU,https://youtube.com/watch?v=lBkJSjTTgoU,Sammy Dee Official
Jabidii ft Mama Jabidii - Miel Matin (official Video) for support Till 4985078,jnJNDPUzPXw,https://youtube.com/watch?v=jnJNDPUzPXw,Jabidii Music
🔥 LATEST URBAN GOSPEL 2024 HYPE MIX | DJ SILENCER X VDJ SARJENT CHURCH YOUTH DANCE URBAN GOSPEL MIX,i-Y6ec8wYss,https://youtube.com/watch?v=i-Y6ec8wYss,Sarj Ent.
DJ OWE KENYA - BEST OF KENYAN LITE GOSPEL  MIX 2023 | moji short baba | jabidii | didi man,CDbi5AUFP_4,https://youtube.com/watch?v=CDbi5AUFP_4,DJ OWE KENYA
VICTORY & CHEZA GOSPEL ALBUMS PROMO MIX_GUARDIAN ANGEL  & MOJI SHORTBABA - DJ Bing [The Kingdom Boy],Uzbmn_L4EKk,https://youtube.com/watch?v=Uzbmn_L4EKk,DJ Bing [The Kingdom Boy]
"Calender ya Mungu)-SMS ""SKIZA 69810049 TO 811""",PmzJ0XaHo_U,https://youtube.com/watch?v=PmzJ0XaHo_U,Koppa Gekon
"ANGUKA NAYO - Jabidii ,Timeless Noel, Didi Man, Moji Shortbabaa",rDNK4P4qATg,https://youtube.com/watch?v=rDNK4P4qATg,WekaTick Productions
NIMEPENDA REMIX - Guardian Angel  .x. Deus Derrick ft. Sammy G,x-h5JkK4nss,https://youtube.com/watch?v=x-h5JkK4nss,Guardian Angel Global
Moji Shortbabaa - Mafinyo (feat. Garvey Royal & Desito) [Official Video],GMv486bgQa0,https://youtube.com/watch?v=GMv486bgQa0,Moji Shortbabaa
Vimbada (feat. Moji Shortbabaa),SzzESh8RWBI,https://youtube.com/watch?v=SzzESh8RWBI,Jabidii Music
Garvey Royal & Moji Shortbabaa- Quality (Official Music Video),sUO2u3BbNds,https://youtube.com/watch?v=sUO2u3BbNds,GARVEY ROYAL
Joel Lwaga - Olodumare (Official Lyric Video),CJ2zMja5KR8,https://youtube.com/watch?v=CJ2zMja5KR8,Joel Lwaga
"KENYAN OLDSKOOL GOSPEL MIX FT || Henry Mutuku,Rufftone,Chibalonza,Githae,Mercy Masika,Daddy Owen,BMF",HWqwQzqMli0,https://youtube.com/watch?v=HWqwQzqMli0,Jojie the entertainer
Denno & Bahati - Story Yangu (Official Video),yYHB-ED_osM,https://youtube.com/watch?v=yYHB-ED_osM,Bahati Kenya
Kanjii Mbugua feat. Pambio Worship - Kama Si We (OFFICIAL 4K VIDEO),RZLreEKM-Dk,https://youtube.com/watch?v=RZLreEKM-Dk,Kanjii and Common Hymnal
"Moses Bliss - You Are Great [Official Video] x Festizie, Neeja, Chizie, Son Music & Ajay Asika",tmjGiVSF210,https://youtube.com/watch?v=tmjGiVSF210,Moses Bliss
DJ 38K LATEST UPLIFTING GOSPEL MIX | OLODUMARE |,fBMVjBBpFP0,https://youtube.com/watch?v=fBMVjBBpFP0,DJ 38K
🔴BEST GOSPEL HITS MIX 2025 -DJ RIZZ ft Guardian Angel|Wapendwa Muziki|Christina Shusho|Moji|Joel,tGe4mLDMCWw,https://youtube.com/watch?v=tGe4mLDMCWw,DJ RIZZ 
DADDY OWEN feat. RIGAN SARKOZI - WEWE NI MUNGU (Official Video),WSqsOHDZ3kk,https://youtube.com/watch?v=WSqsOHDZ3kk,Daddy Owen Official
"SON OF NATIONS - BEST OF WEKATICK [JABIDII,TIMELESS NOEL,DIDI MAN,OCAMPO] - MPAKACHE,NYANGILE, ETC",QZ2xlw8XuZc,https://youtube.com/watch?v=QZ2xlw8XuZc,Sᴏɴ ᴏғ Nᴀᴛɪᴏɴs
Mercy Masika - Shule Yako (NIFUNZE),aWcgl14ZKRM,https://youtube.com/watch?v=aWcgl14ZKRM,Mercy Masika
HAKUNA WA KUFANANA -  Oga@DTop x Wapendwa Muziki (Official Music Video),LfjzpbnsS6w,https://youtube.com/watch?v=LfjzpbnsS6w,Obinna TV
Iyanii ft Mwanaa(Vijana Barubaru) & Cedo - Kifo Cha Mende (Official Music Video),ywxrFIuokQk,https://youtube.com/watch?v=ywxrFIuokQk,Iyanii
URBAN GOSPEL MIX 2025 Guardian Angel Boss MOG ANZA NA MIMI MIX MOJI SHORT BABA DJ CROWN B,pbpchTYKEf0,https://youtube.com/watch?v=pbpchTYKEf0,DJ Crown B official
"DJ DIMWAS🎧URBAN GOSPEL MIX 2025🔥🔥 CALENDAR ya MUNGU,",_t-YRV7ySBA,https://youtube.com/watch?v=_t-YRV7ySBA,DJ DIMWAS
"DAVID WONDER SONGS FULL MIX (GOSPEL MIX 2020) | DJ MOJAY| MR SEED, BAHATI, ZAWADI VANILLA",9XAVGDeuKTU,https://youtube.com/watch?v=9XAVGDeuKTU,Dvj Mojay
URBAN KENYAN GOSPEL VIDEO MIX 2021|KENYAN - DJ ZEEH|SIZE8|MRSEED|DAVIDWONDER|MOJI|EKODIDA|MASTERPIEC,554jxxTWX9w,https://youtube.com/watch?v=554jxxTWX9w,DEEJAY BUDDAH 254
𝗛𝗶𝗴𝗵𝗹𝘆 𝗳𝗮𝘃𝗼𝗿𝗲𝗱-𝗠𝗼𝗷𝗶 𝗦𝗵𝗼𝗿𝘁𝗯𝗮𝗯𝗮𝗮-𝗧𝗲𝗲𝗻𝘀 𝗗𝗮𝗻𝗰𝗲,GkKIO2ryKA0,https://youtube.com/watch?v=GkKIO2ryKA0,Deliverance Church Int'l Kenyatta Road
PAUL CLEMENT & GUARDIAN ANGEL ~ WAKATI WA MUNGU (SKIZA CODE 9046099),SwyIiHun1os,https://youtube.com/watch?v=SwyIiHun1os,Guardian Angel Global
AMEFANYA MUNGU🙏♥️GOSPEL MIXTAPE 2025💯🔥🔥#wapendwamuziki #ogaobinna #gospelmusic @Dj_Amoh,AQQ_J5Dqb-4,https://youtube.com/watch?v=AQQ_J5Dqb-4,DJ AMOS 254 💯
THE BEST of  Guardian Angel  FUNGA MDOMO| Yesu Sio Mwizi | PIGANA na Mungu -MIX by DEEJAY CRUZZ,AIEaeEjIpkk,https://youtube.com/watch?v=AIEaeEjIpkk,Guardian Angel Global
FUNGA MDOMO RmX - YOUNG FORTUNE  .x. GUARDIAN ANGEL (VISUALIZER),fcgq2U3uzhQ,https://youtube.com/watch?v=fcgq2U3uzhQ,Guardian Angel Global
"BEST//LATEST GOSPEL MIXTAPE 2023 BY PRESTTY FT GUARDIAN ANGEL,AMBASSADOR,MOJI SHORTBABA,DAFARI",i202en_ee4E,https://youtube.com/watch?v=i202en_ee4E,DEEJAY PRESTTY KE
AMEFANYA MUNGU - WAPENDWA MUZIKI ( Official Music Video ),qf3M3DHXu6E,https://youtube.com/watch?v=qf3M3DHXu6E,Wapendwa Muziki
Guardian Angel  -  WA KWANZA (Official video),H2-Rn6Ens0k,https://youtube.com/watch?v=H2-Rn6Ens0k,Guardian Angel Global
DOMINION FAMILY - SHUKA (OFFICIAL MUSIC VIDEO),HBEkS0Zdjgs,https://youtube.com/watch?v=HBEkS0Zdjgs,DOMINION FAMILY
GUARDIAN ANGEL ~ RADA         DIAL  *837*1235#  To set SKIZA,vnI9PWiNY3o,https://youtube.com/watch?v=vnI9PWiNY3o,Guardian Angel Global
GUARDIAN ANGEL ~ HADITHI (Official HD Video),Jkyz9QVZ5x8,https://youtube.com/watch?v=Jkyz9QVZ5x8,Guardian Angel Global
GUARDIAN ANGEL ~ SWADAKTA (Official HD Video) SKIZA CODE 7300462,66mp3pkyD-s,https://youtube.com/watch?v=66mp3pkyD-s,Guardian Angel Global
Manolo ft Timam Evans - Heri (Official Music Video),tbjyDXaVJpg,https://youtube.com/watch?v=tbjyDXaVJpg,Manolo KE
BEST OF GOSPEL TRENDZ MIX DJ LAZ X @kinghardtv  FT GUARDIAN ANGEL MOJI SHORTBABA EKO DYDDA WONDER,8VqrlR3AOWk,https://youtube.com/watch?v=8VqrlR3AOWk,Deejay Laz Worldwide🌍
BEST OF SWAHILI GOSPEL MIX - DJ RIZZ | MOJI SHORT BABA | RINGTONE | GLORIA MULIRO | MERCY MASIKA.,ziX8cpnumNo,https://youtube.com/watch?v=ziX8cpnumNo,PPP TV KENYA
🔴LATEST GOSPEL  MIX  2025 -DJ RIZZ ft Rose Muhando|GuardianAngel|Joel Lwaga #KIMYA,fqjlwq4PU20,https://youtube.com/watch?v=fqjlwq4PU20,DJ RIZZ 
Nyashinski - Mungu Pekee (Official Lyric Video),LfPb88GD1Tc,https://youtube.com/watch?v=LfPb88GD1Tc,Nyashinski
Obby Alpha Ft Guardian Angel –Pigana na Mungu  FOR Skiza Dial 6936423 To 811,1g2O4eju8Xs,https://youtube.com/watch?v=1g2O4eju8Xs,Obby Alpha  🏅
THE ICONS COLLECTIVE 2 ft MOJI SHORTBABAA | ARTIST EDITION | MOJI SHORTBABAA LIVE BAND PERFORMANCE.,mhzP_h-hy3I,https://youtube.com/watch?v=mhzP_h-hy3I,THE ICONS MUSIC
Ringtone ft Christina Shusho - Tenda Wema (Official Music Video hd),p1fzSteyoRA,https://youtube.com/watch?v=p1fzSteyoRA,Ringtone Apoko Music (RingtoneApokoVEVO)
Gospel Amapiano Mix 2025 || Swahili Amapiano Gospel songs|| The Vibe Fusion With Esky #016 BIG GOD,wDWgic1aZ7Q,https://youtube.com/watch?v=wDWgic1aZ7Q,DEEJAY ESKY
"Mtoto Wa Mfalme - Moji Shortbabaa, Coopy Bly",b-1H8tJdsWc,https://youtube.com/watch?v=b-1H8tJdsWc,JCIOM MUSIC
EUNICE NJERI - AMENI (OFFICIAL VIDEO) sms SKIZA 7392811 to 811,JIBgBMN6B4s,https://youtube.com/watch?v=JIBgBMN6B4s,Eunice Njeri Muthii
Collo Ft. Bruz Newton – Bazokizo (Official Music Video),XYQvE9dg9ck,https://youtube.com/watch?v=XYQvE9dg9ck,COLLO
Ataonekana - David Wonder x Nimo Gachuiri(Official video) sms Skiza 5021447 to 811,IFZbU2_KZ0Q,https://youtube.com/watch?v=IFZbU2_KZ0Q,David Wonder TV
Moji Shortbabaa - Kameshika (ft. Timeless Noel [Official Dance Video]),mINb0swB0ZI,https://youtube.com/watch?v=mINb0swB0ZI,MOYADAVID1
🔴LATEST GOSPEL  MIX  2025 -DJ RIZZ ft Wapendwa Muziki|GuardianAngel|Joel Lwaga #BONGE LA SURPRISE,yaSKf-tBBcg,https://youtube.com/watch?v=yaSKf-tBBcg,DJ RIZZ 
MOG - Tosheka (Official Video) Main Switch,siEYqgWNvB4,https://youtube.com/watch?v=siEYqgWNvB4,Main Switch Studios
MOJI SHORT BABA MIX by lewis klin official,5DsEGIFZ1oc,https://youtube.com/watch?v=5DsEGIFZ1oc,Lewis Klin official
Zigwembe | Bruz Newton | Official Music Video,qZUZezc2_-s,https://youtube.com/watch?v=qZUZezc2_-s,Black Market Afrika
Mr Seed & Bahati - Kumbe Kumbe (Official Video),DufexyLpDwI,https://youtube.com/watch?v=DufexyLpDwI,BAHATI TV
Christina Shusho - Shusha Nyavu (Official Video) SMS SKIZA 7916811 to 811,eOGKpXVSkDU,https://youtube.com/watch?v=eOGKpXVSkDU,Christina Shusho
KANYAGA LAMI ( Official Video ) - Timeless Noel x Jabidii {SMS SKIZA 7300726 TO 811},xpmp2W_tBn8,https://youtube.com/watch?v=xpmp2W_tBn8,TIMELESS NOEL
PAUL CLEMENT - SHUKRANI (OFFICIAL LIVE RECORDING VIDEO) SKIZA - 9860830,SRTlF8U21WM,https://youtube.com/watch?v=SRTlF8U21WM,Paul Clement Official
Bruz Newton - Zigwembe (Official Music Video),zBUwAzLsji4,https://youtube.com/watch?v=zBUwAzLsji4,BRUZ NEWTON OFFICIAL
BARAKA X GUARDIAN ANGEL ~ WEMA WAKO ( OFFICIAL VIDEO ),4MPHaO5xQ0A,https://youtube.com/watch?v=4MPHaO5xQ0A,Guardian Angel Global
"Tunaweza - Iyanii, Trio Mio & Femi One (Official Video)",MYHyf02glzU,https://youtube.com/watch?v=MYHyf02glzU,PERMANENT PRESIDENTIAL MUSIC COMMISSION (PPMC TV)
"BEST OF GUARDIAN ANGEL GOSPEL VIDEO MIX 2025, SWAHILI GOSPEL, KIMYA BY DJ SONCH",OheDeUe1lAg,https://youtube.com/watch?v=OheDeUe1lAg,DJ SONCH THE HYPERBOY
KDF ( Kula Neno ) Official Video - Jabidii x Hype Ochi x Timeless  Noel // SKIZA CODE ( 8562402 ),ce14tFnjv44,https://youtube.com/watch?v=ce14tFnjv44,TIMELESS NOEL
GUARDIAN ANGEL - UTAFURAHI  (Official HD Video) SKIZA CODE 9046330,bHI5zJC2A0Y,https://youtube.com/watch?v=bHI5zJC2A0Y,Guardian Angel Global
Guardian Angel - Nadeka (Official HD Video) SKIZA CODE 7300314,G_mvkTcYxog,https://youtube.com/watch?v=G_mvkTcYxog,Guardian Angel Global
SIFU BWANA - Khaligraph Jones Ft Nyashinski (Official Song),vgZ1SXx2K6M,https://youtube.com/watch?v=vgZ1SXx2K6M,Khaligraph Jones
CHEZA FOR YESU - NTAATE,OQXqaZ_ZBsI,https://youtube.com/watch?v=OQXqaZ_ZBsI,Ntaate
Samsong  - Victory Chant (Official Video),gtEAla9bhWY,https://youtube.com/watch?v=gtEAla9bhWY,Samsong 
BAHATI - LALA AMKA ! (Official Video) SKIZA DIAL *811*846#,0QYTA_02ngQ,https://youtube.com/watch?v=0QYTA_02ngQ,Bahati Kenya
INAKUWASHIA NINI - Size8reborn Ft  @Wapendwamuziki  (Official Music Video),gliW_pq-60I,https://youtube.com/watch?v=gliW_pq-60I,Size8Reborn
UTUKUKE MOJI SHORTBABAA AND EUNICE NJERI ( MTD DANCE COVER ),eptth5H8wnY,https://youtube.com/watch?v=eptth5H8wnY,Kagumo Peoples Church - KPC
"One A Dem All Star - Manolo, Moji Short Baba, Ben Cyco, Garvey Royale, Bire & Cabassa",sdw2TKAchwM,https://youtube.com/watch?v=sdw2TKAchwM,1005 Songs & more
BAHATI & DK KWENYE BEAT - FANYA MAMBO (Official Video) TO SET SKIZA DIAL *812*814#,HUZgAcCjBck,https://youtube.com/watch?v=HUZgAcCjBck,Bahati Kenya
My Call - M.O.G ft Juliani,oJ66-O2raXs,https://youtube.com/watch?v=oJ66-O2raXs,Safaricom PLC
Kaberere & Mr. Vee - Just a way (Official hd video),S91pChLJmF0,https://youtube.com/watch?v=S91pChLJmF0,J Blessing
OTILE BROWN ft BARAKAH THE PRINCE - NISEME NAWE (Official Video),2qXJD9Co8gw,https://youtube.com/watch?v=2qXJD9Co8gw,Otile Brown Official
Tumeshinda - Eunice Njeri Ft. Godwill Babette (SMS Skiza 6380478 to 811),cnMC5WxQqxs,https://youtube.com/watch?v=cnMC5WxQqxs,Eunice Njeri Muthii
HAPO NDIPO - JABIDII (OFFICIAL VIDEO)  To get Skiza Dial (*811*282#),DMHMxxG6kl8,https://youtube.com/watch?v=DMHMxxG6kl8,Jabidii Music
Eunice Njeri - TAMBARARE (Official Music Video),dlS6gRuNecc,https://youtube.com/watch?v=dlS6gRuNecc,Eunice Njeri Muthii
DJ GENTE - GOSPEL BANGER VOL 5| Guardian Angel|Moji short Baba|Jabidii|Emilyo|Manolo etc  #waye,jF8kbJIgZLg,https://youtube.com/watch?v=jF8kbJIgZLg,MI GENTE KILLER (Dj Gente)
Mojishortbaba// highly favoured dance// Kenyan Gospel #dance #dancefitness @MojiShortbabaa,R4ZncZoJ7DI,https://youtube.com/watch?v=R4ZncZoJ7DI,Jess Gitau
Nyawira Gachugi and Moji Shortbaba write A Love Letter 💌 | COUPLES EDITION | THE SNS,ycOxZIBCT4c,https://youtube.com/watch?v=ycOxZIBCT4c,Stephanie Ng’ang’a
Guardian Angel - NANGOJEA (Official video),ubF7SE9LYQY,https://youtube.com/watch?v=ubF7SE9LYQY,Guardian Angel Global
Ben Cyco x Karwirwa Laura - Tawala (Official Music Video),qnAHiIK9Agg,https://youtube.com/watch?v=qnAHiIK9Agg,Ben Cyco
Nyboma - Doublé doublé Congolese Wedding Dance,ntLL3LtcdAQ,https://youtube.com/watch?v=ntLL3LtcdAQ,Sondasi Luundo
BOSS M.O.G FT GUARDIAN ANGEL-ANZA NA MIMI (OFFICIAL VIDEO)Sms(Skiza 5371294)TO 811,_Z_EtWgYgbA,https://youtube.com/watch?v=_Z_EtWgYgbA,BOSS M.O.G Official Channel
DAVID WONDER & BAHATI - NDOGO NDOGO (Official Video),B2rBOgFUdRk,https://youtube.com/watch?v=B2rBOgFUdRk,Bahati Kenya
Charisma - Sina Noma (official video),lGMsfh8AqmM,https://youtube.com/watch?v=lGMsfh8AqmM,Charisma KE
BEST OF WILLY PAUL GOSPEL VIDEO  MIX BY DJ LEBBZ (THA ACTIVATOR),ANRQA1CbNIw,https://youtube.com/watch?v=ANRQA1CbNIw,Lebbz tha Dj
GUARDIAN ANGEL ~ YESU SIO MWIZI (Official Music Video),1VXw7QRBuCA,https://youtube.com/watch?v=1VXw7QRBuCA,Guardian Angel Global
GOSPEL MIXTAPE NEW SKOOL FT MOJI SHORTBABA - DJ TRAPSTEIN,W8W-Df7fvWY,https://youtube.com/watch?v=W8W-Df7fvWY, DJ TRAPSTEIN
H_ART THE BAND - MY JABER Ft. BRIZY ANNECHILD (Official Music Video) SMS 59601935 TO 811 FOR SKIZA,MsCyDAK8L80,https://youtube.com/watch?v=MsCyDAK8L80,H_ART THE BAND OFFICIAL
Moji Shortbaba full  performance  at Cheza Gospel Concert,mppB_YyBMj0,https://youtube.com/watch?v=mppB_YyBMj0,Antony Wainaina
Ben Cyco X Wanjiru Njiru (Joyride Music) - Forever Amen (Official Video),50mpCENkcZI,https://youtube.com/watch?v=50mpCENkcZI,The Joy Ride
"Gospel Vibes: A Spirit-Lifting Music Mix Ft MOJI SHORTBABA,DAVID WONDER,HOPEKID,EKODYDDA",etL5DOwueFk,https://youtube.com/watch?v=etL5DOwueFk,Viral Box
Otile Brown   Alivyonipenda Feat  King Kaka (Official Video 2016),nlFOku-ng1s,https://youtube.com/watch?v=nlFOku-ng1s,Otile Brown Official
"🌴Best_of_urban_gospel_-_by_dj_dandre🙏🇰🇪 jabidii, moji short baba, #mixtape #gospelmusic #praise",Q8lW4zsNnAM,https://youtube.com/watch?v=Q8lW4zsNnAM,DJ DANDRE 254
MOJI SHORT BABA - HUSTLE [LYRIC VIDEO],DDqf_J__r-Q,https://youtube.com/watch?v=DDqf_J__r-Q,BA' ELLA
"THROWBACK KENYAN GOSPEL HITS - DJ KENB (ESTHER WAHOME, RUFFTONE, RINGTONE, DADDY OWEN, M.O.G)",wNbdDQfCPNs,https://youtube.com/watch?v=wNbdDQfCPNs,KenB
Guardian Angel - NANGOJEA Dance Video by XTREEM Dancers,q__uTYQCsk8,https://youtube.com/watch?v=q__uTYQCsk8,Guardian Angel Global
Moji Shortbabaa - Krismasi (visualizer),PVMZW9qwQZA,https://youtube.com/watch?v=PVMZW9qwQZA,Moji Shortbabaa
ODI DANCE (Official Video) - Timeless Noel x Hype Ochi x Jabidii [ SKIZA - 8541237 ],DqmIT3dVQyY,https://youtube.com/watch?v=DqmIT3dVQyY,TIMELESS NOEL
KARURA VOICES - Nimekubali [OFFICIAL VIDEO],nMtZ4TuqRIw,https://youtube.com/watch?v=nMtZ4TuqRIw,Karura Voices
Guardian Angel x Dj Kezz Kenya - Moyo Wangu (Official video),lE7X4e_u_tM,https://youtube.com/watch?v=lE7X4e_u_tM,Guardian Angel Global
Best gospel mix,v7h8JTAMUwM,https://youtube.com/watch?v=v7h8JTAMUwM,rique tush
"He Vanished When I Asked ""What's Up?” - Moji Shortbabaa & Nyawira Gachugi (Woman Without Limits)",h689O4MjseE,https://youtube.com/watch?v=h689O4MjseE,Lady Bishop Kathy Kiuna
Daddy Owen feat. Denno - Mbona [DaddyOwenTV],nMvqSjdSJJw,https://youtube.com/watch?v=nMvqSjdSJJw,Daddy Owen Official
M O G - Let Him Go [ORIGINAL MIX] (OFFICIAL VIDEO),pdjlZZl3QW8,https://youtube.com/watch?v=pdjlZZl3QW8,LAMPSTAND TV
SHOOT SATAN - JABIDII (Official video),rlZcIklttKk,https://youtube.com/watch?v=rlZcIklttKk,Jabidii Music
Guardian Angel - TUNAZIDI   Tafuta Kazi Uache Wivu  (Official  Lyric Video ),Pw8AAbF3BW4,https://youtube.com/watch?v=Pw8AAbF3BW4,Guardian Angel Global
BABA OYEEE (Forever Hero) - Sammy Dee X The Cluster,W5TaqJbWkxc,https://youtube.com/watch?v=W5TaqJbWkxc,Sammy Dee Official
UTANIFIKIA BY PITSON (LIVE VERSION) SKIZA 76310140,KU5HuzaKrYY,https://youtube.com/watch?v=KU5HuzaKrYY,Pitson T.V
Mojishortbaba// highly favoured dance// Kenyan Gospel #dance #dancefitness @MojiShortbabaa,R4ZncZoJ7DI,https://youtube.com/watch?v=R4ZncZoJ7DI,Jess Gitau
Rufftone and The GSU - Mungu Baba(OFFICIAL VIDEO),TxpEEFiIgBg,https://youtube.com/watch?v=TxpEEFiIgBg,LAMPSTAND TV
KWATA KAWAYA - Mbuvi (OFFICIAL MUSIC VIDEO),gxSx3h9GKgo,https://youtube.com/watch?v=gxSx3h9GKgo,PANACHE PLUME
Moji Shortbaba - Mitumba (Dance Challenge),C7jci4w8JXc,https://youtube.com/watch?v=C7jci4w8JXc,The Brothers Ent.
MR.SEED x SAILORS - PIGANIANGE (OFFICIAL VIDEO) ( SMS SKIZA 7301639 TO 811 ),EeRBYz2euBA,https://youtube.com/watch?v=EeRBYz2euBA,MrSeedOfficial Music
Orbit Village Project Ft Kelele Takatifu - Wote (Official HD Video),U0WNW_9rFhY,https://youtube.com/watch?v=U0WNW_9rFhY,TheKeleletakatifu
MOJI SHORT BABA - HUSTLE [LYRICS VIDEO],c7xKbsPkdVE,https://youtube.com/watch?v=c7xKbsPkdVE,BLESSED GOSPEL LYRICS TO OUR MAKER.
WADAGLIZ KE - ANGUKA NAYO (Official Dance Video ) | Dance Republic Africa,u5j2rtjTuWA,https://youtube.com/watch?v=u5j2rtjTuWA,Dance Republic Africa
BEST OF GUARDIAN ANGEL Songs MIX 2025 FT KIMYA | NADEKA | MERCY | ELOHIM _DJ Seko,j9C_zJZIPew,https://youtube.com/watch?v=j9C_zJZIPew,DJ SEKO
Huu Mwaka - Dayoo X Rayvanny (Official Lyric Video),vmB1gO_pHxI,https://youtube.com/watch?v=vmB1gO_pHxI,Rayvanny
Naruka | Eunice Njeri Ft Richard Muhima,SvgWSf8hMTo,https://youtube.com/watch?v=SvgWSf8hMTo,Eunice Njeri Muthii
